"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48"
"H274",17.8825435823149,17.3839844243742,17.0848489296097,16.7857134348452,16.5862897716689,16.2871542769044,16.0877306137281,16.0877306137281,16.7857134348452,18.8796618981965,20.6744748667833,21.8710168458412,22.6687114985464,23.067558824899,23.1672706564872,23.067558824899,22.5689996669583,21.8710168458412,20.7741866983715,19.8767802140781,19.2785092245491,18.8796618981965,18.4808145718439,18.0819672454913,17.8825435823149,17.3839844243742,17.0848489296097,16.7857134348452,16.5862897716689,16.2871542769044,16.1874424453163,16.0877306137281,16.8854252664334,18.9793737297847,20.7741866983715,22.0704405090175,22.7684233301346,23.1672706564872,23.1672706564872,23.067558824899,22.6687114985464,21.9707286774293,20.8738985299596,20.0762038772544,19.3782210561373,18.9793737297847,18.580526403432,18.1816790770794
"H275",15.520650187393,14.8148547296341,14.5123709620232,14.2098871944123,13.9074034268014,13.7057475817274,13.6049196591904,13.5040917366535,14.3107151169493,17.0330690254476,19.1504553987241,20.5620463142417,21.3686696945375,21.8728093072224,21.9736372297594,21.8728093072224,21.4694976170745,20.6628742367787,19.251283321261,17.7388644832064,17.0330690254476,16.5289294127627,15.9239618775409,15.520650187393,15.520650187393,14.8148547296341,14.4115430394862,14.2098871944123,13.8065755042644,13.7057475817274,13.5040917366535,13.5040917366535,14.3107151169493,17.1338969479846,19.251283321261,20.7637021593157,21.5703255396115,22.0744651522963,22.1752930748333,21.8728093072224,21.5703255396115,20.7637021593157,19.352111243798,17.8396924057434,17.1338969479846,16.6297573352997,16.1256177226148,15.7223060324669
"H276",14.6439075899174,14.2499454114976,13.9544737776827,13.6590021438678,13.4620210546579,13.265039965448,13.166549420843,13.0680588762381,13.4620210546579,15.2348508575471,17.0076806604364,18.5835293741157,19.7654159093752,20.4548497216099,20.8488119000297,20.9473024446346,20.7503213554247,19.9623969985851,18.5835293741157,17.2046617496463,16.4167373928066,15.9242846697818,15.530322491362,15.1363603129422,14.9393792237323,14.4469265007075,14.1514548668926,13.8559832330777,13.6590021438678,13.4620210546579,13.265039965448,13.166549420843,13.6590021438678,15.3333414021521,17.1061712050413,18.7805104633256,19.8639064539801,20.5533402662148,20.9473024446346,20.9473024446346,20.7503213554247,20.06088754319,18.7805104633256,17.3031522942512,16.5152279374116,16.0227752143868,15.628813035967,15.3333414021521
"H277",15.4962657182912,15.087765258722,14.7813899140451,14.4750145693682,14.1686392246913,13.9643889949067,13.7601387651221,13.9643889949067,15.5983908331835,17.4366429012449,18.9685196246294,20.2961461182293,21.3173972671523,22.1343981862907,22.6450237607522,22.7471488756445,22.5428986458599,22.0322730713984,21.0110219224754,19.0706447395217,17.9472684757064,17.3345177863526,16.6196419821065,16.109016407645,15.5983908331835,15.087765258722,14.7813899140451,14.4750145693682,14.2707643395836,14.066514109799,13.8622638800144,14.066514109799,15.8026410629681,17.5387680161372,19.0706447395217,20.3982712331216,21.4195223820446,22.1343981862907,22.6450237607522,22.7471488756445,22.6450237607522,22.1343981862907,21.0110219224754,19.172769854414,18.151518705491,17.4366429012449,16.8238922118911,16.3132666374296
"H278",14.5377060305415,14.1317673800271,13.5228594042555,12.9139514284839,12.5080127779695,12.3050434527123,13.9287980547699,15.8570066447134,17.3792765841424,18.8000618609429,20.3223318003719,21.7431170771724,23.0624176913442,24.1787489802588,25.0921109439163,25.7010189196879,25.9039882449451,25.4980495944307,24.4832029681446,22.6564790408298,20.4238164630005,18.5970925356857,17.2777919215138,16.0599759699706,14.7406753557987,14.2332520426557,13.7258287295127,13.0154360911125,12.6094974405981,12.3050434527123,14.0302827173985,15.8570066447134,17.3792765841424,18.9015465235715,20.4238164630005,21.844601739801,23.1639023539728,24.381718305516,25.2950802691735,25.9039882449451,26.1069575702023,25.7010189196879,24.6861722934018,22.859448366087,20.5253011256291,18.8000618609429,17.3792765841424,16.1614606325992
"H279",21.0831692778009,21.182679857496,21.0831692778009,20.9836586981058,20.4861057996302,19.6900211620693,18.6949153651181,17.3017672493864,16.0081297133499,15.1125344960938,14.1174286991427,13.4208546412768,12.8237911631061,12.3262382646305,12.5252594240208,13.2218334818866,14.0179181194475,15.0130239163987,16.0081297133499,17.2022566696913,18.3963836260327,19.2919788432888,20.0880634808497,20.6851269590204,21.0831692778009,21.182679857496,21.0831692778009,20.9836586981058,20.4861057996302,19.6900211620693,18.595404785423,17.2022566696913,15.9086191336548,15.0130239163987,14.1174286991427,13.3213440615817,12.8237911631061,12.3262382646305,12.5252594240208,13.1223229021915,13.9184075397524,14.8140027570085,15.8091085539597,17.1027460899962,18.1973624666425,19.1924682635937,19.9885529011546,20.5856163793253
"H280",14.7273954616017,14.2227026657793,13.7180098699569,13.314255633299,13.0114399558056,12.9105013966411,13.6170713107925,14.4245797841083,15.433965375753,16.4433509673978,17.553675118207,18.6639992690163,19.6733848606611,20.5818318931413,21.1874632481282,21.5912174847861,21.6921560439506,21.4902789256216,20.7837090114703,19.7743234198255,18.1593064731939,16.9480437632202,16.1405352899044,15.433965375753,14.7273954616017,14.2227026657793,13.8189484291214,13.4151941924635,13.1123785149701,13.0114399558056,13.6170713107925,14.5255183432727,15.5349039349175,16.5442895265623,17.553675118207,18.6639992690163,19.6733848606611,20.6827704523058,21.1874632481282,21.5912174847861,21.6921560439506,21.4902789256216,20.7837090114703,19.7743234198255,18.0583679140294,16.8471052040557,16.0395967307399,15.433965375753
"H281",19.2625953179742,18.8795652672886,18.4965352166029,18.0177476532459,17.9219901405745,17.6347176025603,17.4432025772175,17.1559300392033,17.2516875518747,18.3050201912601,19.454110343317,20.6989580080453,21.7522906474307,22.6141082614734,23.2844108501732,23.6674409008588,23.9547134388731,23.9547134388731,23.7631984135302,23.2844108501732,22.6141082614734,21.8480481601021,20.7947155207167,19.8371403940026,19.3583528306456,18.8795652672886,18.5922927292743,18.2092626785887,18.0177476532459,17.7304751152317,17.5389600898889,17.2516875518747,17.3474450645461,18.4007777039315,19.5498678559884,20.7947155207167,21.7522906474307,22.6141082614734,23.2844108501732,23.7631984135302,24.0504709515445,24.0504709515445,23.7631984135302,23.3801683628446,22.7098657741448,21.8480481601021,20.8904730333881,19.932897906674
"H282",17.6919826273329,16.8965634560153,15.7034346990389,14.5103059420625,13.6154593743302,13.018894995842,12.5217580137685,12.024621031695,11.4280566532069,10.9309196711334,11.0303470675481,11.5274840496216,12.4223306173538,13.4166045815008,14.5103059420625,15.6040073026242,16.4988538703565,17.2942730416741,17.990264816577,18.4874017986505,18.6862565914799,18.8851113843093,18.5868291950652,18.2885470058211,17.6919826273329,16.8965634560153,15.7034346990389,14.4108785456478,13.6154593743302,13.018894995842,12.5217580137685,11.9251936352803,11.4280566532069,10.9309196711334,11.0303470675481,11.5274840496216,12.3229032209391,13.4166045815008,14.5103059420625,15.5045799062095,16.4988538703565,17.1948456452594,17.8908374201623,18.3879744022358,18.5868291950652,18.6862565914799,18.4874017986505,18.1891196094064
"H283",18.0900412967097,17.9885500747808,17.5825851870652,17.1766202993495,16.7706554116339,16.5676729677761,17.4810939651363,19.3079359598566,21.0332867326481,22.4541638396528,23.6720585027997,24.6869707220887,25.2959180536622,25.9048653852356,26.2093390510224,26.2093390510224,26.0063566071646,25.6003917194489,24.6869707220887,23.3675848370129,21.7437252861504,20.6273218449324,19.9168832914301,19.3079359598566,18.4960061844254,18.1915325186386,17.785567630923,17.4810939651363,17.0751290774206,16.7706554116339,17.785567630923,19.6124096256433,21.3377603984348,22.7586375054395,23.9765321685864,24.8899531659466,25.6003917194489,26.2093390510224,26.4123214948802,26.4123214948802,26.3108302729513,25.8033741633067,24.8899531659466,23.5705672808708,22.0481989519371,20.9317955107191,20.1198657352879,19.5109184037144
"H284",16.3487212216306,15.9387584686283,15.528795715626,15.1188329626237,15.0163422743732,15.528795715626,17.4761187923868,19.2184604926465,20.8583115046555,22.2931811401635,23.4205787109197,24.3429949051749,25.0604297229288,25.3679017876805,25.6753738524322,25.6753738524322,25.3679017876805,24.7529576581771,23.7280507756714,22.1906904519129,20.3458580634027,18.9109884278948,17.9885722336396,17.2711374158857,16.6561932863823,16.1437398451294,15.8362677803777,15.4263050273754,15.3238143391249,15.7337770921272,17.5786094806374,19.4234418691476,21.0632928811567,22.4981625166646,23.6255600874209,24.547976281676,25.1629204111794,25.5728831641817,25.8803552289334,25.7778645406828,25.5728831641817,24.9579390346783,24.0355228404232,22.2931811401635,20.5508394399038,19.0134791161453,18.0910629218902,17.3736281041362
"H285",18.9950054854997,18.4028299368309,17.9093503129402,17.4158706890495,17.021086989937,16.6263032908244,16.33021551649,17.1197829147151,19.0937014102779,21.0676199058406,23.0415384014034,24.7193691226317,26.0024161447475,27.2854631668633,28.1737264898665,28.6672061137572,28.8645979633135,28.4698142642009,27.6802468659758,25.9037202199693,23.535018025294,21.9558832288439,20.7715321315062,19.883268808503,19.0937014102779,18.5015258616091,18.1067421624965,17.6132625386058,17.2184788394933,16.9223910651589,16.6263032908244,17.3171747642714,19.2910932598341,21.2650117553969,23.1402343261815,24.8180650474098,26.1998079943038,27.2854631668633,28.2724224146446,28.7659020385353,28.8645979633135,28.568510188979,27.6802468659758,26.0024161447475,23.7324098748503,22.1532750784001,20.9689239810625,20.0806606580592
"H286",15.3711215062448,14.9693725916049,14.4671864483051,14.1658747623252,13.8645630763453,13.5632513903654,13.3623769330454,13.5632513903654,15.9737448782046,18.5851128233637,20.694294625223,22.1004158264625,23.3056625703821,24.1091603996618,24.6113465429617,24.8122210002816,24.7117837716216,24.3100348569818,23.1047881130622,20.8951690825429,19.0872989666635,17.9824894514039,16.9781171648042,16.2750565641845,15.5719959635647,15.0698098202649,14.567623676965,14.1658747623252,13.9650003050052,13.6636886190253,13.4628141617054,13.7641258476853,16.0741821068645,18.6855500520237,20.694294625223,22.2008530551225,23.4060997990421,24.2095976283218,24.6113465429617,24.9126582289416,24.8122210002816,24.3100348569818,23.1047881130622,20.9956063112029,19.1877361953235,18.0829266800639,17.1789916221242,16.3754937928444
"H287",13.9768234145707,13.579055224255,13.1812870339393,12.9824029387814,12.6840767960447,12.5846347484658,12.3857506533079,12.286308605729,12.8829608912025,14.871801842781,16.9600848419384,18.849483745938,20.0427883168851,20.9377667450954,21.43497698299,21.5344190305689,21.43497698299,20.7388826499375,19.3466939838326,17.6561791749909,16.5623166516227,15.6673382234124,15.0706859379389,14.5734757000442,14.1757075097285,13.6784972718339,13.3801711290971,13.0818449863604,12.8829608912025,12.6840767960447,12.5846347484658,12.4851927008868,12.9824029387814,14.9712438903599,17.0595268895173,18.9489257935169,20.142230364464,21.0372087926743,21.5344190305689,21.6338610781478,21.5344190305689,20.8383246975164,19.4461360314115,17.8550632701487,16.6617586992016,15.8662223185702,15.2695700330967,14.6729177476232
"H288",17.8945229035907,16.9914956519332,16.3894774841616,15.7874593163899,15.2857775099135,14.8844320647324,15.085104787323,16.9914956519332,18.7975501552482,20.8042773811537,22.710668245764,24.3160500264884,25.5200863620317,26.5234499749845,27.1254681427562,27.5268135879373,27.7274863105278,27.6271499492325,27.0251317814609,26.1221045298034,24.4163863877837,21.7073046328112,19.9012501294963,18.7975501552482,17.8945229035907,17.0918320132285,16.3894774841616,15.8877956776852,15.3861138712088,14.8844320647324,15.1854411486183,16.9914956519332,18.8978865165435,20.904613742449,22.8110046070593,24.4163863877837,25.620422723327,26.7241226975751,27.2258045040514,27.6271499492325,27.8278226718231,27.7274863105278,27.1254681427562,26.2224408910987,24.4163863877837,21.7073046328112,19.9012501294963,18.8978865165435
"H289",25.946866976468,24.3511514870254,22.6557037794928,19.0653439282472,17.5693606568948,16.3725740398129,15.175787422731,14.6771263322803,17.669092874985,22.2567749071322,25.946866976468,28.7393690829923,30.9334778809758,32.8283900246888,34.2246410779509,35.2219632588525,35.6208921312131,35.7206243493033,35.4214276950328,34.6235699503116,33.2273188970494,30.5345490086152,28.0412435563612,26.1463314126483,24.5506159232058,22.8551682156731,19.2648083644275,17.7688250930751,16.5720384759932,15.4749840770015,14.7768585503704,17.7688250930751,22.3565071252223,26.0465991945581,28.8391013010825,31.0332100990659,33.0278544608691,34.4241055141313,35.3216954769427,35.7206243493033,35.9200887854836,35.521159913123,34.7233021684017,33.2273188970494,30.5345490086152,28.1409757744514,26.2460636307384,24.6503481412959
"H290",19.5004441469712,18.987395013008,18.1665163986669,17.6534672647037,17.1404181307405,16.7299788235699,17.550857437911,19.9108834541418,22.1682996435799,24.1178863526401,25.7596435813223,27.0935713296267,28.0170597707604,28.8379383851016,29.3509875190648,29.5562071726501,29.6588169994427,29.4535973458574,28.7353285583089,27.4014008100046,24.8361551401886,22.989178257921,21.6552505096167,20.7317620684829,19.8082736273491,19.2952244933859,18.4743458790448,17.9612967450816,17.4482476111184,17.0378083039478,17.7560770914963,20.2187129345197,22.5787389507505,24.5283256598106,26.1700828884929,27.5040106367972,28.5301089047237,29.2483776922721,29.7614268262354,30.0692563066133,30.0692563066133,29.864036653028,29.1457678654795,27.8118401171752,25.2465944473591,23.2970077382989,21.9630799899946,21.0395915488608
"H291",17.4693853234855,16.7717640843799,16.0741428452743,15.4761817831839,14.9778808981085,14.8782207210934,16.7717640843799,19.7615693948323,22.0537534661791,23.8476366524506,25.4421994846919,26.7377817858879,27.5350632020085,27.8340437330538,27.8340437330538,27.4354030249935,26.7377817858879,25.9405003697673,24.8442384226014,23.0503552363299,21.2564720500585,20.0605499258775,19.1636083327418,18.3663269166212,17.4693853234855,16.7717640843799,16.1738030222894,15.4761817831839,15.0775410751235,14.8782207210934,16.871424261395,19.7615693948323,22.0537534661791,23.8476366524506,25.4421994846919,26.7377817858879,27.5350632020085,27.8340437330538,27.8340437330538,27.4354030249935,26.7377817858879,25.9405003697673,24.8442384226014,23.150015413345,21.2564720500585,20.1602101028926,19.1636083327418,18.3663269166212
"H292",17.7907589436297,17.2864186919932,16.7820784403567,16.3786062390475,16.0760020880656,15.7733979370837,15.5716618364291,16.2777381887202,17.9924950442843,19.908988000503,21.5228768057398,22.935029510322,24.0445780639222,24.9523905168679,25.658466869159,25.9610710201409,25.9610710201409,25.5575988188317,24.5489183155587,22.4306892586855,20.8168004534487,19.8081199501757,19.2029116482119,18.4968352959208,17.891626993957,17.3872867423205,16.882946490684,16.5803423397021,16.1768701383929,15.874265987411,15.6725298867564,16.3786062390475,18.1942311449389,20.1107241011576,21.7246129063944,23.1367656109765,24.2463141645768,25.1541266175225,25.7593349194863,26.1628071207955,26.1628071207955,25.7593349194863,24.649786365886,22.6324253593401,21.0185365541033,20.1107241011576,19.3037796985392,18.6985713965754
